,Tweet,User,createdTime,label
184,b'@karthikpallam @MC_Sircilla @ChairpersonZp @zpchairperson @JC_RSL @KTRTRS Attended the patch work on Sircilla Byepass road (Ragudu toYellamma Temple).  thank you https://t.co/yF4cPkZn5b',b'Collector_RSL',2020-10-02 15:02:05,transport
185,"b'Hyderabad is all set for another engineering marvel.    HMDA will soon construct a 660 metres long Skywalk at Uppal, connecting all the four sides, including the Metro station.   @KTRTRS @JAGANTRS https://t.co/vAhtnRp6eT'",b'Aruntrs123',2020-10-02 14:46:21,transport
186,"b'@YaseenMIM @imAkbarOwaisi @SabithaindraTRS @HmwsbDgmBalapur @BalapurPS @GHMCOnline @CommissionrGHMC @bonthurammohan @Babafasiuddin @AimimJalpally Assalamualaikum.. all dirty drainage is come out on road and is in front of Masjid e Muniza.. Metro City Phase IV, Royal colony, balapur. Its behind Sayeed colony. please help. No one is responding. Balapur sanitary officer on call he says leave your house and go some where else. https://t.co/LmfaMFtIyx'",b'SRKapadia7',2020-10-02 14:30:44,transport
187,b'@joykrishna @greensainikpuri @DC_Malkajgiri @ZC_Secunderabad @KTRTRS @mynampallyh @ESivaRamudu1 @narayan_2 @revanth_anumula Someone dumped a 2 single seater sofas right outside the park on the main road. How reckless of them?',b'ApnaSecbad',2020-10-02 14:28:35,transport
188,"b'@YaseenMIM @imAkbarOwaisi @SabithaindraTRS @HmwsbDgmBalapur @BalapurPS @GHMCOnline @CommissionrGHMC @bonthurammohan @Babafasiuddin @AimimJalpally \xf0\x9f\x99\x8fPlease help \xf0\x9f\x99\x8fVery bad situation past 8 days in Metro City Phase IV, Balapur, Hyd. Area full filled with flood water. Now it getting more dirty &amp; stinky. no one has attended complaint or shown response to remove flood water. Children facing health problem &amp; parents are in pain. https://t.co/TY2HwdzJRP'",b'SRKapadia7',2020-10-02 14:17:48,transport
189,b'@KTRTRS We have given complaint to Thumkunta Muncipality for a permanent repair of the road. Request your help by putting a word to concerned for permanent repair of this road.',b'sudheer_aleti',2020-10-02 13:29:23,transport
190,"b'@KTRTRS The road is so horrible that people travelling in car may also get hurt due to the bumps and for old age people travelling on this road has become dangerous. We are facing the same problem since 4 years, they will fill soil to cover the pot holes after rainy season.'",b'sudheer_aleti',2020-10-02 13:29:07,transport
191,"b'@KTRTRS Sir, I am posting this tweet to bring to your kind notice and requesting suitable directions to the concerned to do the needful. Photos shared herewith is of a approach road from NH 44 to GVK EMRI and adjacent residential Villas community.'",b'sudheer_aleti',2020-10-02 13:28:37,transport
192,"b'#Homeless seek refuge under bus shelters, tree shade #Hyderabad #COVID19 #Telangana @TelanganaCMO @KTRTRS @GHMCOnline https://t.co/87dWkvDmqV'",b'writetohussain',2020-10-02 13:16:25,transport
193,"b'Shortage of water suply &amp; irregular timings at Moghal Nagar, Ring Road even after repeated complaints supply is for 1 hour alternate day even now when reservoirs are full @HMWSSBOnline @hmwssbmgrkarwan @MDHMWSSB @MinisterKTR @KTRTRS @asadowaisi @kausarmohiuddin @MekalaRajender9'",b'imdaraz',2020-10-02 12:53:31,transport
194,"b""@simhadribolarum @NewBolarum @MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana Link road from St Michael's to Ice Factory is crying for attention since long time . KTRTRS SIR , kindly Accord sanction .""",b'DasKuntam',2020-10-02 12:44:34,transport
195,"b'Sir  , the road  from cherial to duddeda bypass(siddipet) were damaged and people are facing many problems .. When travelling in that road...there is waterlogging when it rains...please solve it soon . @KTRTRS @trsharish @TelanganaCMO @KTRoffice'",b'akhil_avusharla',2020-10-02 12:29:15,transport
196,"b'@zckukatpally @KTRTRS @arvindkumar_ias @bonthurammohan @CommissionrGHMC There are so many starts and inauguration with public money but will it continue? in Secunderabad near airport bus on swatch Bharat scheme there is a public toilet always closed, I was in urgent not opened it\xe2\x80\x99s a shame, as a road safety expert I request have guts to open always'",b'Dheerendra007',2020-10-02 12:20:11,transport
197,"b'@KTRTRS  Hi Sir,  We have road and street light issue at out colony, none of the GHMC is taking care.  Please instruct them for better living and better society.  Road # 5, Mayuri Nagar, Miyapur - 500049 https://t.co/ASubaPgkMV'",b'Pruthvi_Raju',2020-10-02 12:09:18,transport
198,"b'@iam__uday @OfficeOfNG @KomatireddyKVR @narsaiah @vinodboianpalli @DrTamilisaiGuv @NITIAayog @NHAI_Official @nitin_gadkari @KTRTRS @PMOIndia After seeing your message, I wandered as @KTRTRS garu will not keep quite on such issues for that long. I am not frequent traveler on this road.   Our NH from Hyd to Cdp is good.'",b'esgoinv',2020-10-02 12:08:19,transport
199,b'As part of CSR @HALHQBLR has gave some fund to @GHMCOnline.  As a #SwachhBharat activity to Keep the city clean from open defecation @GHMCOnline &amp; @TSMAUDOnline has implemented the Mobile Toilets this bus will be Maintained by #GovernmentofTelangana https://t.co/Ag0j7eneNf',b'ActivistTeja',2020-10-02 12:03:47,transport
200,"b'@KTRTRS Sir, can we please have a walkway just under the Metro line from JNTU In till Nizampet X road jn, with a branch ending at Pragathi Nagar. This will help pedestrians walk safely in the highway. @md_hmrl #Hyderabad.'",b'jvidyasagar',2020-10-02 12:03:11,transport
201,b'@Bose4India @zckukatpally @KTRTRS @arvindkumar_ias @bonthurammohan @CommissionrGHMC @HALHQBLR Heard that As part of CSR @HALHQBLR has gave some fund to @GHMCOnline.  As a #SwachhBharat activity to Keep the city clean from open defecation @GHMCOnline &amp; @TSMAUDOnline has implemented the Mobile Toilets this bus will be Maintained by #GovernmentofTelangana',b'ActivistTeja',2020-10-02 12:02:33,transport
202,b'@AmruthChinthala @kirankumargoli @zckukatpally @KTRTRS @arvindkumar_ias @bonthurammohan @CommissionrGHMC As part of CSR @HALHQBLR has gave some fund to @GHMCOnline.  As a #SwachhBharat activity to Keep the city clean from open defecation @GHMCOnline &amp; @TSMAUDOnline has implemented the Mobile Toilets this bus will be Maintained by #GovernmentofTelangana',b'ActivistTeja',2020-10-02 12:01:20,transport
203,"b""@esgoinv @OfficeOfNG @KomatireddyKVR @narsaiah @vinodboianpalli @DrTamilisaiGuv @NITIAayog @NHAI_Official @nitin_gadkari @KTRTRS @PMOIndia Yesterday @KTRTRS gaaru has written a letter to central  minister @nitin_gadkari regarding hyd to Vijayawada national highway work's. Let's hope road works will be started soon\xf0\x9f\x99\x82 by @NHAI_Official""",b'iam__uday',2020-10-02 12:00:49,transport
204,b'@kirankumargoli @zckukatpally @KTRTRS @arvindkumar_ias @bonthurammohan @CommissionrGHMC As part of CSR @HALHQBLR has gave some fund to @GHMCOnline.  As a #SwachhBharat activity to Keep the city clean from open defecation @GHMCOnline &amp; @TSMAUDOnline has implemented the Mobile Toilets this bus will be Maintained by #GovernmentofTelangana   CC @KonathamDileep @PMR0789',b'ActivistTeja',2020-10-02 12:00:35,transport
205,b'@MC_Nizampet @KTRTRS @arvindkumar_ias @kp_vivekanand @Collector_MDL @MAYORNeelaKolan What about main road near SBI bank. Please rectify as soon as possible madam',b'PvsrGupta',2020-10-02 11:49:43,transport
206,b'@NewBolarum @MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana @hmtvnewslive KTRTRS Sir request you to initiate action for sanctioning of this road as the public are suffering a lot since about 7 years.  The proposal file for this road is pending with GHMC H.O. Hope the will be resolved very soon.',b'simhadribolarum',2020-10-02 11:01:32,transport
207,"b'@bonthurammohan , @CommissionrGHMC , @GHMCOnline , @KTRTRS   Location at St.Michele School , Old Alwall to Kompally Road pl pl do sumthing urgently ktr sirji . https://t.co/2mD858gJCH'",b'balu6786',2020-10-02 10:42:10,transport
208,"b'@MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @simhadribolarum @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana 11/10 @KTRTRS Sir,Every passing day public PAIN only keeps increasing travelling on a totally damaged missing/connecting main #road frm St Michaels School #OldAlwal to Icefactory on #NewBolarum #Kompally link highway.  Pls CARE to sanction this road file pending at #GHMC HO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/77MFZmQyYF'",b'NewBolarum',2020-10-02 10:27:02,transport
209,"b'@MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @simhadribolarum @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana 10/10 @KTRTRS Sir,Every passing day public PAIN only keeps increasing travelling on a totally damaged missing/connecting main #road frm St Michaels School #OldAlwal to Icefactory on #NewBolarum #Kompally link highway.  Pls CARE to sanction this road file pending at #GHMC HO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/70hc08wiDy'",b'NewBolarum',2020-10-02 10:23:07,transport
210,"b'@MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @simhadribolarum @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana 9/10 @KTRTRS Sir,Every passing day our public PAIN only keeps increasing travelling on a totally damaged missing/connecting main #road frm St Michaels School #OldAlwal to Icefactory on #NewBolarum #Kompally link highway.  Pls CARE to sanction this road file pending at #GHMC HO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/RXQBwBKxGB'",b'NewBolarum',2020-10-02 10:21:17,transport
211,"b'@MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @simhadribolarum @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana 8/10 @KTRTRS Sir,Every passing day our public PAIN only keeps increasing travelling on a totally damaged missing/connecting main #road frm St Michaels School #OldAlwal to Icefactory on #NewBolarum #Kompally link highway.  Pls CARE to sanction this road file pending at #GHMC HO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/CC9EelLnl4'",b'NewBolarum',2020-10-02 10:17:45,transport
212,"b'@MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @simhadribolarum @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana 7/10 @KTRTRS Sir,Every passing day our public PAIN only keeps increasing travelling on a totally damaged missing/connecting main #road frm St Michaels School #OldAlwal to Icefactory on #NewBolarum #Kompally link highway.  Pls CARE to sanction this road file pending at #GHMC HO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/xpZBzxlDtW'",b'NewBolarum',2020-10-02 10:15:40,transport
213,"b'@MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @simhadribolarum @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana 6/10 @KTRTRS Sir,Every passing day our public PAIN only keeps increasing travelling on a totally damaged missing/connecting main #road frm St Michaels School #OldAlwal to Icefactory on #NewBolarum #Kompally link highway.  Pls CARE to sanction this road file pending at #GHMC HO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/Wg7J6iysL3'",b'NewBolarum',2020-10-02 10:12:49,transport
214,"b""# Train Passenger from Secunderabad to Kurnool we the Government Employees and Private employees daily passenger's of Tungabadra train,i.e Train  No. 17023 and 17024 from Secunderabad Kachiguda   travel regulary .@KTRTRS @TelanganaCMO @trsharish \xf0\x9f\x98\x87\xf0\x9f\x99\x8f\xf0\x9f\x92\x90 5.""",b'velagasril',2020-10-02 10:12:30,transport
215,"b""# Train Passenger from Secunderabad to Kurnool we the Government Employees and Private employees daily passenger's of Tungabadra train,i.e Train  No. 17023 and 17024 from Secunderabad Kachiguda   travel regulary .@KTRTRS @TelanganaCMO @trsharish \xf0\x9f\x98\x87\xf0\x9f\x99\x8f\xf0\x9f\x92\x90  4.""",b'velagasril',2020-10-02 10:11:26,transport
216,"b""# Train Passenger from Secunderabad to Kurnool we the Government Employees and Private employees daily passenger's of Tungabadra train,i.e Train  No. 17023 and 17024 from Secunderabad Kachiguda   travel regulary .@KTRTRS @TelanganaCMO @trsharish \xf0\x9f\x98\x87\xf0\x9f\x99\x8f\xf0\x9f\x92\x90 3.""",b'velagasril',2020-10-02 10:10:07,transport
217,"b'@MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @simhadribolarum @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana 5/10 @KTRTRS Sir,Every passing day our public PAIN only keeps increasing travelling on a totally damaged missing/connecting main #road frm St Michaels School #OldAlwal to Icefactory on #NewBolarum #Kompally link highway.  Pls CARE to sanction this road file pending at #GHMC HO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/WeWleOUVq1'",b'NewBolarum',2020-10-02 10:10:06,transport
218,"b""# Train Passenger from Secunderabad to Kurnool we the Government Employees and Private employees daily passenger's of Tungabadra train,i.e Train  No. 17023 and 17024 from Secunderabad Kachiguda   travel regulary .@KTRTRS @TelanganaCMO @trsharish \xf0\x9f\x98\x87\xf0\x9f\x99\x8f\xf0\x9f\x92\x90 2.""",b'velagasril',2020-10-02 10:09:25,transport
219,"b'@MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @simhadribolarum @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana 4/10 @KTRTRS Sir,Every passing day our public PAIN only keeps increasing travelling on a totally damaged missing/connecting main #road frm St Michaels School #OldAlwal to Icefactory on #NewBolarum #Kompally link highway.  Pls CARE to sanction this road file pending at #GHMC HO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/jPk0UpPuJ9'",b'NewBolarum',2020-10-02 10:08:04,transport
220,"b'@MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @simhadribolarum @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana 3/10 @KTRTRS Sir,Every passing day our public PAIN only keeps increasing travelling on a totally damaged missing/connecting main #road frm St Michaels School #OldAlwal to Icefactory on #NewBolarum #Kompally link highway.  Pls CARE to sanction this road file pending at #GHMC HO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/Xnur9h5WwM'",b'NewBolarum',2020-10-02 10:05:47,transport
221,"b'@MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @simhadribolarum @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In @RaoMlc @revanth_anumula @CEMaint_GHMC @TV9Telangana 2/10 @KTRTRS Sir,Every passing day our public PAIN only keeps increasing travelling on a totally damaged missing/connecting main #road frm St Michaels School #OldAlwal to Icefactory on #NewBolarum #Kompally link highway.  Pls CARE to sanction this road file pending at #GHMC HO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/tVkLrSXDSe'",b'NewBolarum',2020-10-02 10:03:11,transport
222,"b'@KTRTRS @TheRealHimanshu @kp_vivekanand The situation of shapur market road is horrific, sewage is flowing on roads and water is staging,  take an action at the earliest \xf0\x9f\x91\x8d https://t.co/xbdD0DOh4e'",b'nvn_charan97',2020-10-02 09:58:49,transport
223,"b'@MaheshDyee @bonthurammohan @KTRTRS @arvindkumar_ias @CommissionrGHMC @GHMCOnline @mynampallyh @MinisterKTR @KTRoffice @EeAlwal @zckukatpally @alwalcircle27g1 @CEProjectsGHMC @CrmpKpz @CityPlnr_KPzone @Director_EVDM @CEC_EVDM @CCP_GHMC @cpcybd @CYBTRAFFIC @AlwalGaasa @SCCiWA1 @ChintalaShanti @VAMSHIK58561716 @karunasri_voice @AcharyAksh @dayanand_l @amksocialwork @simhadribolarum @danielj30703807 @RSReddyMettu1 @HYDrdcTELANGANA @TSMAUDOnline @HiHyderabad @Collector_MDL @eenadulivenews @ntdailyonline @AndhraPrabhaApp @myvaartha @ManaTelanganaIN @andhrajyothy @TOIHyderabad @DeccanChronicle @XpressHyderabad @NewsMeter_In 1/10 @KTRTRS Sir,Every passing day our public PAIN only keeps increasing travelling on a totally damaged missing/connecting main #road frm St Michaels School #OldAlwal to Icefactory on #NewBolarum #Kompally link highway.  Pls CARE to sanction this road file pending at #GHMC HO \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/gxJxfpOJDi'",b'NewBolarum',2020-10-02 09:56:48,transport
224,"b'@HMWSSBOnline @GHMCOnline @CommissionrGHMC @ZC_LBNagar @KTRTRS @MDHMWSSB @BollineniMalli2 @CEMaint_GHMC @DC_Kapra @Dc_Ghmc @DC_Hayathnagar @DC_LBNagar @saroornagar_dc 1) Radhika multiplex to Sainikpuri Road. 2 leakages Attended. Opposite SBI BANK &amp; Vijaya Sales, KAPRA, 2) Rajiv park to NFC,'",b'CRMPBSCPL',2020-10-02 09:27:47,transport
225,"b""# Train Passenger from Secunderabad to Kurnool we the Government Employees and Private employees daily passenger's of Tungabadra train,i.e Train  No. 17023 and 17024 from Secunderabad Kachiguda   travel regulary .@KTRTRS @TelanganaCMO @trsharish \xf0\x9f\x98\x87\xf0\x9f\x99\x8f\xf0\x9f\x92\x90""",b'velagasril',2020-10-02 09:24:34,transport
226,"b""@HMWSSBOnline/@GHMCOnline  Drainage leakage at State Bank Colony Branch, LB Nagar. At 'T' Junction connecting to Saroornagar Road. https://t.co/VtfXNG2VJj""",b'saikanth_9999',2020-10-02 09:23:33,transport
227,b'@GHMCOnline @CommissionrGHMC @KTRTRS @HMWSSBOnline  Ghmc and water department should provide good service to the citizens in specially #Bangarutelangana by providing roads and water supply in Chandulal baradari colony beside UPH Centre. No water and road for 6 yrs almost. https://t.co/Qy0s4DowbK',b'HamedWajihuddin',2020-10-02 09:07:40,transport
228,"b""@miclejackson5 @zckukatpally @KTRTRS @arvindkumar_ias @bonthurammohan @CommissionrGHMC \xf0\x9f\x93\x8c  Question remains, it's maintenances of bus and toilet? Will #GHMC borne it's maintenances, please update!  After #Nirbhaya bus incident, it's unsafe for women's!  @SwatiLakra_IPS @CPHydCity  #Hyderabad #Secunderabad #Telangana #AndhraPradesh  @TelanganaCMO @AndhraPradeshCM""",b'UNTGAPS',2020-10-02 08:38:45,transport
229,b'@Paul_Oommen @GHMCOnline @CommissionrGHMC Not only GHMC but construction material supplying trucksyou can see at sagar road to bandlaguda their conditions is like they are on ventilator but still on road.',b'optiimusprime',2020-10-02 08:37:56,transport
230,"b'@gatla4747 @KTRTRS @JAGANTRS This govt starts with good photos in every scheme, what happens after a week or two is to be seen, will let you know if this bus stays after a month.'",b'anilbatchu',2020-10-02 08:30:02,transport
231,"b""@ActivistTeja @HiHyderabad @cpcybd @cyberabadpolice @psmadhapur_cyb @CYBTRAFFIC @CoreenaSuares2 @anusha_puppala @arvindkumar_ias @KTRTRS @ZC_SLP @DonitaJose Pedestrians shouldn't allow to use r selfies on main roads n bridges its safety of self n other road users to avoid accidents pls""",b'majeed21sd',2020-10-02 07:56:28,transport
232,"b'@HYDTP @CommissionrGHMC @arvindkumar_ias @TSMAUDOnline @MayorRammohanB @Babafasiuddin @ZC_SLP @DyC_Yousufguda @AddlCPTrHyd @KTRTRS @talasani_sai @KTRoffice @KTR_News \xe2\x9c\x8d\xef\xb8\x8f...  #0469* Days, F/U #70  Pls understand the importance of having Zebra Crossing &amp; Pedestrians traffic signal at #SRNAGAR Bus Stop.  We are facing inconveniences  #AskKTR #HydtpInfo #Hyderabad #Secunderabad #Telangana #HyderabadTrafficPolice #GHMC   https://t.co/WBLpV7NDEO'",b'CIVILKHAN1',2020-10-02 07:47:37,transport
233,b'@tsrtc @KTRTRS @mallareddyformp Respected sir  bus was not cleaning conductor was saying its not my mistake as well sitting arrangment also they are forcing to set 4 members I was argu with him conductor was saying any notice available to mention the social distance in bus https://t.co/5awreh0lyn',b'Manojvangari',2020-10-02 07:43:25,transport
