,Tweet,User,createdTime,label
97,"b""@trspartyonline @KTRTRS @YadavTalasani @chmallareddyMLA @SabithaindraTRS @bonthurammohan @DrRanjithReddy @TrsMahmoodAli @GandhiArekapudi @MutaGopal @KaleruVenkatesh @kp_vivekanand I need your help I and my sister studying Btech  We both having online classes and interview but we have only one mobile phone We need laptops to continue our studies I can't effort to buy laptop Due to financial problems My dad is farmer So plz we need your help""",b'Bhargavsaichiru',2020-09-29 08:29:09,economy
98,"b""@MinisterKTR @KTRTRS @SabithaindraTRS @SatyavathiTRS I need your help I and my sister studying Btech  We both having online classes and interview but we have only one mobile phone We need laptops to continue our studies I can't effort to buy laptop Due to financial problems My dad is farmer So plz we need your help""",b'Bhargavsaichiru',2020-09-29 08:29:00,economy
99,"b'@TelanganaCMO @SabithaindraTRS @TSEduDept @EduMinOfIndia @trsharish @KTRTRS Sir/madam, We beg you to pay Telangana Vidya Volunteer Teachers Salaries pending from January 2020. Lakhs of Private teachers are Jobless. Kindly help us with some financial assistance. https://t.co/7yaAVowyrW'",b'Shavansk1981',2020-09-29 08:13:16,economy
100,"b""@KTRTRS @KTRoffice Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-29 06:41:54,economy
101,"b""@TelanganaCMO @KTRTRS @RaoKavitha @trspartyonline Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-29 06:41:17,economy
102,"b""@Eatala_Rajender @TelanganaHealth @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-29 06:41:02,economy
103,"b""@TelanganaGuv @DrTamilisaiGuv @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: +91 9502008874""",b'SaikatRanchi',2020-09-29 06:40:46,economy
104,"b'I request @KTRTRS sir,please bestow your personnel kind attention,help them in starting their new lives. Please consider the Age, health, financial status, families and their character most importantly and release the G. O accordingly. We pray you sir with due respect. https://t.co/IYMp6m5qbC https://t.co/z15hKC5OQR'",b'kasiper99',2020-09-29 06:15:08,economy
105,"b'MINISTRY OF FINANCE GARU,@trsharish I AM B.GOPALARAO S/O B.KOTESWARARAO 1998DSC SGT MERIT LOSS CANDIDATE KHAMMAM DISTRICT.HALLTICKET:22102668,APATO.A:173/2013, HIGHCOURT WP(TR):185/2017, HIGHCOURT CONTEMPTCASE CASE SERIOUS WHY ARE YOU NOT GIVING MY APPOINTMENTORDER SIR:8919047328'",b'gopalaraob2',2020-09-29 03:20:59,economy
106,"b'@MinisterKTR @KTRTRS is there any better place in city premises where we can breath fresh air. development is not improving economy, development is improving health and environment sustainability'",b'BharatAham',2020-09-28 17:46:49,economy
107,"b'Nations in news : Azerbaijan and Armenia . Edo rendu pilla P countries fight cheskuntunnayi anukunna.  But when I see GDP per capita, it surprised me.  India : 2338  Azerbaijan : 4500 Armenia : 4527   I felt really ashamed.   @nbrmiryalaguda  @UttamTPCC  @KTRTRS @TelanganaCMO'",b'vidyonnati_2',2020-09-28 10:18:34,economy
108,"b'@TelanganaCMO I am the only poor disabled person DWARF, the first disabled person in Telangana State to have a degree in dwarfism category of about 400 people. I want to recognize my talent and find employment or financial support - 9440612551'",b'mrgshivlal',2020-09-28 09:59:31,economy
109,"b""@Eatala_Rajender @EATALAOffice @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-28 09:45:42,economy
110,"b""@KTRTRS @KTRoffice Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-28 07:44:03,economy
111,"b""@TelanganaCMO @KTRTRS @RaoKavitha @trspartyonline Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-28 07:43:31,economy
112,"b""@Eatala_Rajender @TelanganaHealth @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-28 07:43:17,economy
113,"b""@TelanganaGuv @DrTamilisaiGuv @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: +91 9502008874""",b'SaikatRanchi',2020-09-28 07:43:01,economy
114,"b""@toathyd @PMOIndia @KTRTRS @MoCA_GoI @FinMinIndia @tourismgoi @TourismFaith It's been following up since 6 Months, Our Industry is really going through with a very critical phase, financial relief is the need of this times.  Our Govt is not in a state to hear our plea, please make our voice heard @TravelDailyNews @ndtv @BDUTT @BOTT_Tweets""",b'travelloungems',2020-09-28 05:32:20,economy
115,"b""On World's Tourism Day, Tourism Fraternity of India Appeals  #SaveTourism  By giving financial relief to Industry  Lakhs of jobs Lost!  #savetravelagents #SaveIndianTourism  @PMOIndia @KTRTRS @MoCA_GoI @FinMinIndia @tourismgoi @TourismFaith""",b'toathyd',2020-09-28 05:24:38,economy
116,b'@canceljntuexam @KTRTRS @SabithaindraTRS @TelanganaCMO @trspartyonline @KTRoffice @AICTE_INDIA It is not possible for students living in different states and countries to come and write the exam as:  some states are still in  #lockdown  Maximum students are facing financial breakdown  as well How many other reasons do you want? Chupp\xf0\x9f\xa4\xab\xf0\x9f\xa4\xac #BlindJNTUH  #canceljntuhexams',b'DrRmoray',2020-09-28 04:35:19,economy
117,"b'@KTRTRS Hello sir, this is vijay from Warangal. My family has been taken up by the police officers of subedhari police station from warangal. Due to some financial issues we couldn\xe2\x80\x99t pay the amounts to some of the people, we just need time to repay the amount sir, please help us.'",b'Vijay31150526',2020-09-28 04:30:49,economy
118,"b'Purely a Telangana state initiative , Aasara pensions benfit nine different categories of people in the state continued to be major source of income for them despite lockdown and present phase of slow recovery of the economy @KTRTRS @JAGANTRS https://t.co/aS5APvLdC8'",b'sravaneleti',2020-09-28 01:22:40,economy
119,"b'\xe2\x9c\x85Aasara pensions benefit 9 different categories of people with a total of 38,50,562 beneficiaries \xe2\x9c\x85It continues to be a source of income for them despite of lockdown n present phase of slow recovery of economy. \xe2\x9c\x85The State govt released Rs 4,155 crore for distribution  @KTRTRS https://t.co/bItkVyCh02'",b'JAGANTRS',2020-09-28 00:57:17,economy
120,b'@SatyaNatla @SaffronforTS @SatyaPeddapelli @KTRTRS @kishanreddybjp @TelanganaCMO Yes.. wh only question in media and make issue ? Did MPS ask in parliament and get a written answer from Union finance ministry ? They won\xe2\x80\x99t do it...just talking in media and blaming center and others for failures !!?',b'praveesh123',2020-09-27 22:53:25,economy
121,b'@praveesh123 @SaffronforTS @SatyaPeddapelli @KTRTRS @kishanreddybjp @TelanganaCMO Seems like you are not following the NEWs Go read the news before you tweet anything A simple Google search will answer a lot of your Questions  https://t.co/ryqIbYqFWa',b'SatyaNatla',2020-09-27 22:12:33,economy
122,"b'@SatyaNatla @SaffronforTS @SatyaPeddapelli @KTRTRS @kishanreddybjp @TelanganaCMO If that the case, finance minister should question in GST council meetings and can move to Supreme Court if state is not getting its right share from center... just talking to media and giving some press statements wouldn\xe2\x80\x99t do any good'",b'praveesh123',2020-09-27 22:04:59,economy
123,"b'HON\xe2\x80\x99BLE Ministry for finance @trsharish Anna garu Inaugurated SC Community Hall,Padmashali Community Hall,Water Tank &amp; Village park at Mangole village Kondapak Mandal. Heart full thanks to #HarishAnna for Promising and Granting additional funds for Development works in our Mandal https://t.co/ZmkTfTJXbn'",b'CMR_TRS',2020-09-27 17:41:21,economy
124,"b'Hon\xe2\x80\x99ble Minister of finance @trsharish Anna garu\xf0\x9f\x91\x89inaugurated Mahila Samakhya Bhavan &amp; unveiling of Ambedkar sir statue at Lakudaram village \xf0\x9f\x91\x89Inaugurated Addl Class Rooms at ZPHS,BC Community Hall &amp; GP Building &amp; Unveiling of Gandhi ji Statue at Mathpally village #kondapakmandal https://t.co/PxrlDK1GFF'",b'CMR_TRS',2020-09-27 17:41:14,economy
125,"b""@KalkuriShiva @ganeshbandla @KTRTRS @bandisanjay_bjp Hai sir I need your help I and my sister studying Btech  We both having online classes and interview but we have only one mobile phone We need laptops to continue our studies We can't buy our effort laptop Due to financial problems My dad is farmer So please we need your help sir""",b'Bhargavsaichiru',2020-09-27 17:05:00,economy
126,b'@NishanthKumar3 @AnishTRS @KTRTRS @JAGANTRS Edo matladaru..proof chupinchandi. Debt/GDP lo.last nunchi second place telangana. Central govt debts inka ekkuvaga perigay 6 yrs lo.',b'scripwatch',2020-09-27 16:14:24,economy
127,"b'@KTRTRS,This lose is irrevacable to his family &amp; friends  All we can help and support for his body repatriation to his parents back home during this pandemic times and leave a significant amount of remark with financial help /support to poor parents in this drastic situation'",b'sainath72573801',2020-09-27 14:45:04,economy
128,b'@KTR_News @KTRTRS There are people living out of Hyderabad and the financial District as well. Your MindSpace never thinks of them. All this noice is for the GHMC election. I am sure you will forget Hyderabad after you win them.',b'prabhakaryerram',2020-09-27 13:25:24,economy
129,"b""Hlo sir ,  I'm Sanaya from Hyderabad, our family is in deep financial trouble (pharma business) we had lost everything and we don't even have a single chance to live our life Our family really need your help sir  Please kindly obey my text and help us sir\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb @KTRTRS @TelanganaDGP""",b'Sanaya_akina',2020-09-27 13:02:58,economy
130,"b'Centre used GST funds elsewhere, violated the law: Comptroller Auditor General  So which state going to sue Central govt??  @BSYBJP , @vijayanpinarayi  or @KTRTRS  https://t.co/SZJbiRURdH'",b'Pruthvinreddy',2020-09-27 11:09:45,economy
131,"b""@Eatala_Rajender @EATALAOffice @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-27 10:05:42,economy
132,"b'@KTRTRS @trsharish @Eatala_Rajender Dear sirs, I retd from my services of record asst AYUSH Dept in 2013.All records are cleared 4 yrs ago memo no.1630/VC-2/2018-1 dtd 26/6/19 but no response from HM&amp;FW (VC) Dept. for terminal benefits. My financial position is so bad. Pls help. https://t.co/X3AeHfwfOa'",b'BhoomaniA',2020-09-27 10:02:01,economy
133,"b'@anandmahindra @KTRTRS Dear sir Dear Sir,  Sir, I am very lucky to have the opportunity to mail you.Sir, I want to be a small part of your big company.Sir, I have been selected in your company. Mahindra Finance Company as a sale executive,But My joining was supposed to be on 2 April due to a'",b'pardeep92633504',2020-09-27 07:05:37,economy
134,"b""@KTRTRS @KTRoffice Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-27 07:04:47,economy
135,"b""@TelanganaCMO @KTRTRS @RaoKavitha @trspartyonline Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-27 07:04:09,economy
136,"b""@Eatala_Rajender @TelanganaHealth @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: 9502008874""",b'SaikatRanchi',2020-09-27 07:03:55,economy
137,"b""@TelanganaGuv @DrTamilisaiGuv @TelanganaCMO Please extend all possible help including financial help and save life of my ailing brother, Mr. Kaushik Majumdar (51 yrs old) residing in Hyderabad who is suffering from kidney failure and on dialysis. Brother's Cell: +91 9502008874""",b'SaikatRanchi',2020-09-27 07:03:41,economy
138,"b'@KTRTRS @TelanganaCMO Sir, Microfinance will be a effective tool to achieve financial inclusion in our state. After AP act people have started borrowing from traditional moneylenders at higher interest rate. Please look into this. https://t.co/8rEGMB4iAK'",b'Kamalesh07979',2020-09-27 04:18:00,economy
139,b'@NishanthKumar3 @AnishTRS @KTRTRS @JAGANTRS Evaru neku lekkalu nerpindi? Telanagana has very less debt /GDP ration. We should take more debt.',b'scripwatch',2020-09-27 04:17:03,economy
140,"b'@ysjagan @KTRTRS Tamil Nadu becomes first state with AI, blockchain, cybersecurity policies https://t.co/HNdAp4H74H'",b'udaysahu991',2020-09-26 19:43:12,economy
141,"b'@TheHansIndiaWeb @TelanganaCMO People are going thru financial crisis during this pandemic, govt makes it eose to common man by stopping registrations and introducing LRS. No opposition in telangana made this govt act like dictator @ntdailyonline @TelanganaToday'",b'Kiran17604871',2020-09-26 19:08:05,economy
142,"b'@KTRTRS sir, My chinnamma met with accident 20days back. She had mutiple factures present she is in private hospital. Surgery not done due to unconsciousness. They are very poor we have discharged due to financial problems. Please help us to get treatment @KTRoffice@TelanganaCMO https://t.co/ykcJcdBmq3'",b'Suman30095215',2020-09-26 15:32:23,economy
