,Tweet,User,createdTime,label
96,"Minimum requirements to area of Dammaiguda, Nagaram, Ambedkar Nahar, Jawahar Nagar, Ecil etc...Since several year we have been demanding fresh pollution free air and water...You all have failed which you promised earlier.#RemoveDumpingYard @KTRTRS https://t.co/QSk4r1xevf",b'swakaaryam',2020-11-17 03:19:18,environment
97,"Minimum requirements to area of Dammaiguda, Nagaram, Ambedkar Nahar, Jawahar Nagar, Ecil etc...Since several year we have been demanding fresh pollution free air and water...You all have failed which you promised earlier.#RemoveDumpingYard @KTRTRS https://t.co/U7ZInqAtZL",b'swakaaryam',2020-11-17 03:18:47,environment
98,@TSMAUDOnline @HMDA_Gov @KTRTRS @arvindkumar_ias @IPRTelangana @GHMCOnline @HMWSSBOnline @MinisterKTR @TelanganaCMO Please include Landscape Architects from the local Chapter of The Indian Society of Landscape Architects (ISOLA) https://t.co/pn6LRO8HNK. We are about managing the environment and not about unsustainable solutions for beautification.,b'sitahyderabadi',2020-11-17 02:53:01,environment
99,@GHMCOnline  @CommissionrGHMC   Good morning sir Regarding Street light getting stock and street light is not coming and growing tree on wire   Regards  Srikkanth 8019247582 https://t.co/27EllNljpU,b'iythasrikanth',2020-11-17 01:52:34,environment
100,@VSrinivasGoud @KTRTRS @trspartyonline @TelanganaCMO But don't pollute the water like Hyderabad tank bund...save the environment...anna,b'ksatishkumar555',2020-11-17 00:25:12,environment
101,"@KTRTRS @KTRoffice we ppl of rudraram, srd..already facing lot's of pollution near our surroundings through pashamailaram nd rdm.ground water nd air also polluted we can't even bear with tht and ""u issued a dumping yard at lakdaram "" It's next village to us. It effects out gnrtn",b'RaghavR76252843',2020-11-16 19:15:49,environment
102,"I was amazed. Seems like good yet expensive way to clean lake. https://t.co/Rdpa333got @KTRTRS #environment #clean #lake  Will this help our ""Tank Bund""?",b'AnkithRathod',2020-11-16 19:04:10,environment
103,"@Ravi_teja_D @KTRTRS @arvindkumar_ias @TelanganaPCB @India_NHRC @bbchealth @MoHFW_INDIA @AyushmanNHA @WHO @CPCB_OFFICIAL @TelanganaCMO @V6News @tv5newsnow @timesofindia @NtvTeluguLive @THHyderabad Respected All,  Pls remove the dumpyard from ameenpure as it polluted the surrounding areas.Due to this I unable to enjoy my fundamental ""right to living&amp;freedom"" completely.pls suggest us how we can live with increased diseases by Pollution created by illegal dumping in ameenpur",b'bairyrajesh',2020-11-16 16:39:57,environment
104,"@Ravi_teja_D @jc_srd @Collector_SRD @arvindkumar_ias @KTRTRS @MoHFW_INDIA @TelanganaPCB @tv5newsnow @V6News @TV9Telugu @timesofindia @NtvTeluguLive @abntelugutv @BJP4Telangana Respected All,  It's been more than 2years, we have been requesting but no response from anyone on removing dumpyard from ameenpure.We are dying slowly day by day with increased pollution from dumpyard. But with faith on govt, we're keep on requesting to remove it. Pls support us",b'bairyrajesh',2020-11-16 16:08:59,environment
105,"@TRSSaidireddy @KTRTRS @trspartyonline @trsinnews @jagadishTRS Sir make it corruption free environment, applicant neither should visit muncipality 2 collect the documents nor visit 2 any corporators. For permission many corprs / chairman r collecting money. If a poor man wud like 2 construct home, he has to give money to Corpr for approval",b'MRK_ENG',2020-11-16 15:44:43,environment
106,"Hyderabad's footpaths are more or less unusable. Take Begumpet main road's footpaths for instance. The ones towards HPS have no lighting. As a result, people group under the trees there to drink and defecate in the evening. (1/2) @GHMCOnline @KTRTRS",b'SrikaraPrasad',2020-11-16 13:24:55,environment
107,"@KTRTRS  @GHMCOnline  on reducing prpty tax sop, instd of providing us rebate can we not use the same amount+ small matching grnt in providing water harvesting pits, a tree along with tree guard,improving foot paths and parks in every ward?A small suggestion to make our city betr https://t.co/XaATydXtRG",b'ravikumarnalam',2020-11-16 12:35:18,environment
108,@KTRTRS Please direct the concern to stop the cut down of trees planted10 years ago  in between thukkuguda and pedda golconda seevice road for laying hpcl gas pipe line...,b'Ramacha44658519',2020-11-16 08:17:43,environment
109,"@CitizensForHyd @KTRTRS @CPHydCity Not only this Sound Pollution/Noise Pollution does the lot of damage,",b'susheelraju',2020-11-16 08:07:57,environment
110,"@KTRTRS @Trees@40years@Road winding.. Sir Plz responce for these....Nereducherla, suryapet dist, telangana https://t.co/YAszeqrTvJ",b'Laxman18534073',2020-11-16 05:54:05,environment
111,"As per the aspirations of the Chief Minister, K.Chandrashekar Rao to provide good environment to the citizens, the  @GHMCOnline  has developed 17 theme parks in the city :  @KTRTRS https://t.co/ecTQ9kaUnQ",b'TeesmaarNews',2020-11-16 05:19:13,environment
112,"As per the aspirations of the Chief Minister, K.Chandrashekar Rao to provide good environment to the citizens, the @GHMCOnline has developed 17 theme parks in the city : @KTRTRS https://t.co/Gg4J8KzJUT https://t.co/KPycGqx9ka",b'KTR_News',2020-11-16 05:16:13,environment
113,@DrRanjithReddy @trspartyonline @KTRTRS Good work.. But study says the more new roads we lay the more vehicles come hit roads the more pollutants they emit. We need to take steps now to make hyderabad air pollution free. One of the great steps by @TelanganaCMO is encouraging electric vehicles 👏👏,b'yasharief2',2020-11-16 05:14:25,environment
114,@HiHyderabad @MinisterKTR @KTRTRS @GHMCOnline @bonthurammohan @arvindkumar_ias @D_SudheerReddy @MD_MRDCL @HydWatch @FFF_Hyderabad @CitizensForHyd @Ilovehyderabad @D5habib @nuts2406 @swachhhyd @ActivistTeja @infomubashir @mirzahyd1 @RamkyEnviro @Director_EVDM Hopefully you can transport this to the new Jeedimetla plant and save the river from this atrocity?,b'praneethjasti97',2020-11-16 04:51:07,environment
115,@Balu64170968 @KTRTRS @bonthurammohan And jawaharnagar DUMPING YARD there will be more kachara dumped here as per power plant requirement we all are fooled  by local leaders before Municipal elections one word and now no one are visible RAMKY is making heavy amounts by killing NATURE.,b'vaprasad3',2020-11-16 03:40:02,environment
116,"@Ravi_teja_D @KTRTRS @arvindkumar_ias @timesofindia @India_NHRC @V6News @TV9Telugu @tv5newsnow @abntelugutv @MoHFW_INDIA @BJP4Telangana @TelanganaPCB Sir ..Planting 2-4 trees and Sidemoving Dump Yard, erecting Same barricades is a Solution for the Dump Yard??? It will not resolve the ground issue..they will start burning it once all dump Dries..Please remove the dump Yard away 2Km from Human Habitation places.",b'nareshbejjanky',2020-11-16 03:39:49,environment
117,"CM #KCR Garu’s focus on increasing greenery🍀in TS is yielding results. Green cover🌳increased from 24% to 28% &amp; Forest area up⬆️by 163SqKm👏  With 17theme parks &amp; 929 colony parks,kcr garu aspiration to provide good environment to the citizens is coming true👍 @KTRTRS @JAGANTRS https://t.co/J9jTd2Xztx",b'MahinderMTech',2020-11-16 03:30:23,environment
118,"@Balu64170968 @KTRTRS @bonthurammohan Whose life's they are improving everthing going on commission basis when they are constructing staircase for 3 lakhs how much they charge for constructing a building No SANITATION , No STRAY DOGS CATCHING, No FOGGING, No ROADS REPAIRING, Haritharam trees are destroyed no action,",b'vaprasad3',2020-11-16 03:12:05,environment
119,"CM #KCR Garu’s focus on increasing greenery🍀in TS is yielding results. Green cover🌳increased from 24% to 28% &amp; Forest area up⬆️by 163 SqKm👏  With 17 theme parks 🌺&amp; 929 colony parks, CM KCR Garu’s aspiration to provide good environment to the citizens is coming true👍 @KTRTRS https://t.co/BPG4YSA0su",b'PuttaVishnuVR',2020-11-16 02:24:44,environment
120,Novel park based o  elements of nature MA&amp;UD @KTRTRS inaugurates Panchatatva Park developed at cost of Rs 17lakh at Indira Park. As per the aspirations of the chief minister to provide Good Environment to the citizens municipal corporation developed parks in the city. @BTR_KTR https://t.co/yY2NFfWu97,b'narasimhabegar2',2020-11-16 02:05:25,environment
121,Novel park based o  elements of nature MA&amp;UD @KTRTRS inaugurates Panchatatva Park developed at cost of Rs 17lakh at Indira Park. As per the aspirations of the chief minister to provide Good Environment to the citizens municipal corporation developed parks in the city. @JAGANTRS https://t.co/acIkwkjmDz,b'gatla4747',2020-11-15 23:19:41,environment
122,"@Gyandev95440565 @KTRTRS Kindly come and see pleasehow the pollution has reduced... How the entire sewerage water is getting treated naturally... Gyandev kindly justify ur name and do some research to get some proper good ""gyan""...",b'Jharna_2wt',2020-11-15 17:21:02,environment
123,@KTRTRS  we lost lot of trees in road widening process of hyd to warangal highway. Most of the two wheelers facing issue because of no tress to wait. Pollution become more so two sides of roads old trees we lost. #planttress #KTR,b'buddhareddy1',2020-11-15 15:30:42,environment
124,"@GHMCOnline Sir, I’m a resident of Santosh Nagar colony, Mehdipatnam. Land Mark: (Opp: Bank of India) I tried to complaint on My GHMC App regarding Branch Pruning. For some reason it’s not working. Der is a tree which is spread across my house. Their branches lying on Electricity",b'Vamcy888',2020-11-15 15:22:12,environment
125,"Planted 3000+ saplings, plants and trees in our community. I sincerely applaud Honorable KCR garu's @HarithaHaram program.  Thank you @GHMCOnline @CommissionrGHMC for your support and help. FYI - @KTRoffice @KTRTRS",b'trueciuem',2020-11-15 15:04:08,environment
126,"@KTRTRS We are not very far from becoming NEW DELHI. The way the citizens of Delhi are suffocating because of Pollution we are in the same way. Inspite of ban on crackers , people are using it without any fear of administration. Come and see at  Gandhi Nagar near Andhra cafe.",b'HIMANSH75741640',2020-11-15 15:02:44,environment
127,@narendramodi We All known as #Humans must join our hands to save our planet and the #animals which are being losing their #lifes in our hands literally we are in a #Differentworld... This must change.... Let's be together and Reduce #pollution... @narendramodi @KTRTRS @CPCB_OFFICIAL,b'AshashankReddy2',2020-11-15 15:00:13,environment
128,We All known as #Humans must join our hands to save our planet and the #animals which are being losing their #lifes in our hands literally we are in a #Differentworld... This must change.... Let's be together and Reduce #pollution... @narendramodi @KTRTRS @CPCB_OFFICIAL,b'AshashankReddy2',2020-11-15 14:58:28,environment
129,@KTRTRS @bonthurammohan Sir Need of the hour is Restoration of Lakes Cable bridges &amp; these kind of parks are not so priority when it comes to ground water pollution  Future generations will badly get affected because of ground water getting polluted day by day  Lakes should be given utmost importance,b'SaveTrimulgher1',2020-11-15 14:02:34,environment
130,"Please take note, pollution in the city @KTRTRS @CPHydCity https://t.co/BKpbJ9Crbl",b'messilysorted',2020-11-15 13:58:41,environment
131,"@MinisterKTR @KTRTRS @GHMCOnline @bonthurammohan @arvindkumar_ias Plz concentrate on waste water treatment..plz form a special cell in MAUD,and save our environment..",b'SangeethMahesh1',2020-11-15 13:36:46,environment
132,"On the occasion of Diwali, Many crackers waste was Generated and Banana Trees were kept for decoration at Jambagh Division, 4-1 and 5-1 area which is a Business market. GHMC did Splendid Work by cleaning the roads and Lanes at Jambagh Division. @KTRTRS https://t.co/KkDnUkWn2p",b'jaishanker1972',2020-11-15 09:07:53,environment
133,Please start pollution ban campaign from now on wards @RahulGandhi @narendramodi @KapilSibal @sambitswaraj @imVkohli @supremecourt @highcourt  @KTRTRS @MdShami11 till before date of Next Diwali,b'KeshettyKarthik',2020-11-15 08:41:28,environment
134,"@KTRTRS Sir, I have been constantly requesting you to address my concern on ever increasing air pollution levels in Nacharam. However, may be we are least respected individuals from Nacharam, there is no improvement in the prevailing conditions. I request you to invoke  actions",b'RaghavaM9',2020-11-15 07:30:02,environment
135,"On the occasion of Diwali, Many crackers waste was Generated and Banana Trees were kept for decoration at Jambagh Division, 4-1 and 5-1 area which is a Business market. GHMC did Splendid Work by cleaning the roads and Lanes at Jambagh Division. @KTRTRS @MPsantoshtrs https://t.co/63beHjLg5y",b'jaishanker1972',2020-11-15 06:51:43,environment
136,"@trsrajasekhar @KTRTRS @YadavTalasani @GSayannaMLA @talasani_sai @trspartyonline @TelanganaCMO @chmallareddyMLA @MPsantoshtrs @JMRTRS @RaoKavitha Need flyover or underway bridge at Safilguda Railway station. Most important flyover,it will save Time, traffic jam, pollution. It's main connectivity from Main city secunderabad to Evil,moula Ali, neredmet. Y it's not happening from year's, God knows &amp; Govt knows.",b'BhavaniTandur',2020-11-15 06:38:29,environment
137,"Taking forward the noble thought by our leader - Marri Rajasekhar Reddy garu,gifted a plant to our loved ones.  Thank you sir for inspiring us to protect our Mother Nature. #GiftAPlant #GreenDiwaliChallenge #happydiwali2020 @KTRTRS @chmallareddyMLA @trsrajasekhar @bonthu_sridevi https://t.co/uXseJzRoT4",b'Mdariftrs',2020-11-15 06:35:51,environment
138,"The Panchatatva park has a circular track developed using eight components to walk over this track. These components includes 20mm Stone, 10mm Stone, 6mm chips, River Stone, Rough sand, Tree Bark, Black Soil and water. @KTRTRS @JAGANTRS https://t.co/wvZKFIzR1A",b'gatla4747',2020-11-15 06:22:59,environment
139,"@KTRTRS Sir,please #BanFireworks  permanently And make our state a role model to other states.  Hope you initiate this :) and make a change.  I don't want our future generations to live with pollution masks as I'm really tired of wearing covid masks🙏",b'Akhilteja52',2020-11-15 06:04:52,environment
140,"@KTRTRS sir. A few days ago, she fell from a tree and injured her vertebrae.when she consult doctor he told that three lakhs for operation. so please help her sir.. me and my frnds also collected some money nearly 55000 Rs.. But it is not enough her ,father also died few days ago https://t.co/3JTqNqULH3",b'kumarkanneboina',2020-11-15 05:48:11,environment
141,"With a capacity to recycle 500 metric tonnes of waste a day and manufacture construction materials with the recycled waste, the C&amp;D plant in Jeedimetla is an innovative and feasible solution for C&amp;D waste crisis in Hyd.  @trspartyonline @KTRTRS  #HyderabadwithKCR https://t.co/3WSmVtm1h3",b'DrRanjithReddy',2020-11-15 05:17:38,environment
142,"@KTRTRS Sir why can’t a public Diwali be organised with fireworks display at Durgam Cheruvu,Tank Bund etc one for each zone in @GHMCOnline from next year along with a ban on sale of crackers to individuals so that pollution can be kept in check along with people’s idea of fun",b'praneethjasti97',2020-11-15 05:03:08,environment
143,@PuttaVishnuVR @trspartyonline @TelanganaCMO @KTRTRS @MPsantoshtrs @trsharish @RaoKavitha @KonathamDileep @JAGANTRS @krishanKTRS @dcstunner999 @ysathishreddy Dear Sir   We are work with karvy ltd but company not provide last 5 month salary with not deposited last 2 Yr PF pls do the needful please take action appropriate karvy Ltd plant no38 Hyderabad 500032,b'devdraorao',2020-11-15 03:51:00,environment
144,@KTRTRS Dear Sir   I work with karvy ltd but company not provide last 5 month salary with not deposited last 2 Yr PF pls do the needful please take action appropriate karvy Ltd plant no38 Hyderabad 500032,b'devdraorao',2020-11-15 03:50:30,environment
145,"@KTRTRS Dear KTR sir,  This is Santosh from Jogulamba Gadwal this Is to bring to notice you that the garbage picking persons are keeping heavy sound while coming into the respective homes in the early hours please avoid this noise pollution.  Thank you",b'Santu932',2020-11-15 01:44:25,environment
146,"@KTRTRS @ysjagan Now that human trails done on Hyperloop, pls adapte this services btwn Hyd, Warngal, Vijwada, Tirumala n Vizag. Help reduce pollution, travel time n faster business improvements.",b'VenkatNagendra1',2020-11-14 18:41:31,environment
147,"⁦@KTRTRS⁩ Pollution is the biggest threat that we are facing now, Please punish the explorers and increase the staff in pollution board to control these kind of issues... https://t.co/W0PqHhMmWh",b'BodduPatel',2020-11-14 18:16:58,environment
148,@trspartyonline @KTRTRS Dear Sir   I work with karvy digikonnect ltd but company not provide last 5 month salary with not deposited last 2 Yr PF pls do the needful please take action appropriate karvy Ltd plant no38 Hyderabad 500032,b'devdraorao',2020-11-14 17:08:13,environment
149,@BunnyK95 @ZC_Khairatabad @madhulikaS2 @KTRTRS For small things (routine activities) like cleaning of roads or parks now a days officials say they did it because minister said it.. now you know control minister has on officials. GHMC elections coming...let's make environment an issue.,b'RavinderG_GR',2020-11-14 16:14:56,environment
150,"@KTRTRS @SonuSood A few days ago, she fell from a tree and injured her vertebrae.when she consult doctor he told that three lakhs for operation so please help me sir me and my frnds also collect some money nearly 40000 Rs.. But it is not enough her father also died few days ago. https://t.co/DMmTD28elF",b'srikanth3606',2020-11-14 15:53:02,environment
151,@nandu418 @GHMCOnline @KTRTRS @TelanganaCMO Don't what green cracker s are? No ban on crackers as was announced... Smoke and noise pollution in TS.. I take back my words appreciating TS govt,b'DrRavuri',2020-11-14 14:44:30,environment
152,@KTRTRS next Diwali ki sound pollution control cheyatam kosam.. try to BAN bombs and heavy sound crackers. Animals are getting scared and little children also getting fear and causing health problems. Please look over it,b'ravikir69549407',2020-11-14 14:06:58,environment
153,@KTRTRS @CommissionrGHMC @GHMCOnline glimpses of bholakpur #Musheerabad road grabbing making much pollution please help us https://t.co/YNzP79Ypwh,b'Abu_Binyaameen',2020-11-14 13:29:55,environment
154,@KTRTRS @CommissionrGHMC @GHMCOnline glimpses of bholakpur #Musheerabad road grabbing making much pollution please help us https://t.co/8AMizoPNJY,b'Abu_Binyaameen',2020-11-14 13:28:45,environment
155,@KTRTRS @CommissionrGHMC @GHMCOnline glimpses of bholakpur #Musheerabad road grabbing making much pollution please help us https://t.co/MhqKNwX3SX,b'Abu_Binyaameen',2020-11-14 13:27:45,environment
156,@KTRTRS @CommissionrGHMC @GHMCOnline like this burning road grabbing much pollution in bholakpur #Musheerabad please help https://t.co/C7BaYh3Zy0,b'Abu_Binyaameen',2020-11-14 13:19:23,environment
157,"A resident of Garden towers appartment , Masab tank has brought this to our notice. @GHMCOnline @CommissionrGHMC can you pls take some action? aparently upto 20 trees have been cut over night and sold off as firewood.  @krishna_dcf @MPsantoshtrs  @TOIHyderabad https://t.co/HfusLW0ozW",b'vata_foundation',2020-11-14 12:28:51,environment
158,@vata_foundation @KTRTRS @KTRoffice @KTR_News SAFE is the key word. Thank you for your efforts in saving those trees.,b'rajupatnala82',2020-11-14 11:31:53,environment
159,"@CS_Telangana @TelanganaCMO @TelanganaDGP @KTRTRS @RaoKavitha @SmitaSabharwal @CPHydCity @AddlCPLOHyd   Sir, if they not only save lives but also set examples, so I request you to let Narayanaguda PS set an example in my case, I am living in life-threatening environment. https://t.co/Qn9gB1NFGs https://t.co/TX7eHdRWDV",b'habeeb_baghdadi',2020-11-14 09:43:00,environment
160,@rajupatnala82 @KTRTRS @KTRoffice @KTR_News the trees are safe as of now. we had started a petition and gathered 35k signatures and firced them to stall the project. however the project could progress with translocation as mandatory option.,b'vata_foundation',2020-11-14 07:23:09,environment
161,"Avoid Bursting Conventional Crackers Opt for the Green Crackers Celebrate a Pollution-free,Noiseless &amp; Eco-friendly #Diwali   @SIPAHE_NGO wishes #HappyChildrensDay 2020  @moefcc @KTRTRS @TelanganaPCB @INCIndia @RahulGandhi @priyankagandhi @RaoKavitha  @UttamTPCC @revanth_anumula https://t.co/Rl8G9JbYmu",b'FazilMdKhans',2020-11-14 07:13:30,environment
162,"#Wishing you all a very happy #Diwali2020! While we spread the light of love, hope and joy, let's remember to keep our selves and the environment safe from pollution. Shine bright, always ✨@RaoKavitha @KTRTRS @TrsNarender @trsharish @trspartyonline @TRSPartyWgl @TV9Telugu",b'abdulwaheedwgl',2020-11-14 06:34:38,environment
163,@vata_foundation @KTRTRS @KTRoffice @KTR_News whatever happened to these trees? have they been saved or felled?,b'rajupatnala82',2020-11-14 06:17:47,environment
164,"@KTRTRS Please don’t stop on people’s celebrations crackers let them use, ask government to grow more green trees, I see Kothaguda circle all trees removed",b'Rahul57993484',2020-11-14 05:42:37,environment
165,"The Waste To Energy plant established in Jawahar Nagar built by @GHMCOnline with world-class equipment is the first-ever in South India. Apart from conversion of waste, it greatly reduces the land burden associated with waste management in Hyd. @trspartyonline https://t.co/fuuCmLAqu7",b'DrRanjithReddy',2020-11-14 05:30:54,environment
166,@KTRTRS In children's day dammaiguda kids asking u gift 🎁 sir   They need freedom from Jawahar Nagar Dumping pollution and basic needs  Our kids are waiting for u Diwali gift sir https://t.co/ONlcyqcqZ6,b'Balu64170968',2020-11-14 05:29:05,environment
167,"@PuttaVishnuVR @KTRTRS Pollution has nothing to do with Hindhuthva, be responsible @bandisanjay_bjp , even we are also Hindus but we respect Nature.",b'rajesh1987113',2020-11-14 02:33:09,environment
168,"@TelanganaCMO @KTRTRS Crackers can be bursted when you win elections, during political functions &amp; other religious festivals but not Diwali. No pollution when companies release waste into rivers but Diwali makes air polluted. We are watching. People are watching.#DubbakaElections",b'89_murali',2020-11-14 02:28:43,environment
169,"@KTRTRS Aad one more dumping yard plant beside your house, than you will know what problems are facing by people of surrounding areas of jawahar nagar dumping yard.",b'YurajYuvraj',2020-11-14 01:22:16,environment
170,@KTRTRS this lighhting of diyas in lakes is only a show to protect their commercial interests the illegal shed on neknampur lake bund only  make floating gardens gardens  commercially in other lakes to pollute them also without NOCfrm Telangana state pollution control board,b'Gyandev95440565',2020-11-14 00:49:47,environment
171,"NTPC Ramagundam clocks 42 years of service  Despite the disruption due to pandemic, the plant withstood the challenge and continued its performance be it in power generation or construction #Telangana #NTPC 💐💐@KTRTRS @TelanganaCMO https://t.co/yrK1wpAJAd",b'NKB_TRS',2020-11-13 21:57:57,environment
172,"TS for eco-friendly ‘Deepavali’, SC permits green crackers for 2 hrs  Since Hyderabad falls under the moderate category of pollution, non-polluting green crackers can be burst for two hours without breaking rules #Telangana #Diwali  #Diwali2020 @KTRTRS @TelanganaCMO #Hyderabad https://t.co/LHgMe8dwwM",b'NKB_TRS',2020-11-13 21:51:39,environment
173,French dairy firm to invest more in Telangana Groupe Lactalis has a plant at Gungal in Ranga Reddy district #Hyderabad #Telangana #KCR #Dairy @KTRTRS @TelanganaCMO @RaoKavitha https://t.co/dTOBsOS9Fe,b'NKB_TRS',2020-11-13 21:40:01,environment
174,"@KTRTRS Dear sir, My name is Md Jawad i request you for cleaning one of the veryold graveyard is dirty due to days back is very heavyraining and hear is whole graveyard trees falling down,also we aresufferingfrom snake, lizards and very big rats they are entering in our home",b'md_jawad786',2020-11-13 18:50:19,environment
175,"@KTRTRS @GHMCOnline This guy and his team is fraud,  he went open plant in jawahar nagar from Dhamaiguda route,  Why not from Jawahar nagar??  Reason: Jawahar roads are good for off-road ing vehicles and ur vehicle is not suitable.  #mallareddy #fraudtrsgovernment",b'ThePoliticalPi1',2020-11-13 18:24:24,environment
176,"The Jawaharnagar 19.8 MW Waste to-Energy plant in phase-I is the first in South India, and uses state-of-the-art Technology👍  #GHMC is planning to expand the capacity to 48 MW in Phase-II and has proposed to establish one more 14.5 MW WTE plant at Dundigal👏 @KTRTRS https://t.co/7PWPVlneF0",b'PuttaVishnuVR',2020-11-13 17:50:07,environment
177,"@GHMCOnline has launched 500-tonnes-per-day capacity Construction &amp; Demolition Waste Processing Facility at Jeedimetla. The largest plant in South India will adopt 'Recycle, Recover, Reuse and Reduce' methodology to process the debris into useful raw material. @KTRTRS https://t.co/ZEMMz2YMY6",b'PuttaVishnuVR',2020-11-13 17:49:12,environment
178,"Link Roads Make Travel Smooth in Hyderabad  Hyderabad now has the Most Advanced Municipal Solid Waste Collection, Transport and Treatment System  Waste-to-Energy Plant at Jawahar Nagar Dumpyard  Basti Dawakhanas-Quality Treatment to the Poor. @KTRTRS @KonathamDileep @HiHyderabad https://t.co/m8fObdiWzj",b'KodatiJithen',2020-11-13 15:34:31,environment
179,@bhavinbhalodi who accepted the Challenge of @shanthchandra to Light the Lamps for saving the Lakes &amp; Protect the Environment Kudos &amp; Take a Bow to you Compassionate My Boy's. Proud of You Guys Total Diyas used is #786  @KTRTRS @arvindkumar_ias @Collector_KNR @Collector_MDL 🙏🙏 https://t.co/0E5D7j3A6F,b'ActivistTeja',2020-11-13 15:12:54,environment
180,"@CRMP_KNR_SBZ @RachakondaCop @KTRTRS @arvindkumar_ias @TelanganaCMO @VijayGopal_ @HarishKumarDaga  do u really want to make traffic free city . Please Ban road side vendors nd provide a place like grounds,schools etc. With pollution How can we eat vegetables,fruits https://t.co/ujDPb1Txl9",b'Sai40352137',2020-11-13 14:37:40,environment
181,"@GHMCOnline has launched 500-tonnes-per-day capacity Construction &amp; Demolition Waste Processing Facility at Jeedimetla. The largest plant in South India will adopt 'Recycle, Recover, Reuse and Reduce' methodology to process the debris into useful raw material. https://t.co/GMs4G6OJ2q",b'DigitalMediaTS',2020-11-13 13:04:14,environment
182,"@SwatiLakra_IPS @KTRTRS @TelanganaCMO It is totally unfair. How to discard crackers already bought? And what about pollution created by many other things in Telangana? Is pollution created by crackers only contribute to Covid? Many people are not wearing masks, this doesn't  cause Covid?",b'bhatt_03',2020-11-13 12:40:44,environment
183,"@KTRTRS good evening sir,  I have an idea about gramapanchayithi roads and main road plants, all maintainence trees, some of the gp tankers, outside tankers,as per my Idea it will be charge in less amount,sir Iam sure to say that I will change all over the state as like siddipet https://t.co/Dy0LcNoN9J",b'rajeshnayak4888',2020-11-13 12:23:45,environment
184,"@BorlakuntaMp @phanipeddapall1 @v_k_yadava @trspartyonline @NDiwakarRao @korkantichander @ChinnaiahMla @dasari_manohar  @VPRTRS  @Collector_PDPL  @gmscrailway  @drmsecunderabad  @KTRTRS  @Eatala_Rajender  Ramagundam ROB on Rajiv Rahadari is not completed.we r using one way Road as bi direction traffic for many years. Show interest &amp; complete ROB, which is after NTPC plant.",b'Venkate60140230',2020-11-13 12:19:52,environment
185,@KTRTRS Connect #Miyapur directly to #ORR via #IDAbollaram (Miyapur- bachupally) it will make easy access to the people of Miyapur surrounding residents.. Also develop the roads of #IDAbollaram with greenery to save pollution..,b'RKYadav8361',2020-11-13 11:40:15,environment
186,"@srinivasareddyk @arvindkumar_ias @mvrabap @Ravi_teja_D @AmeenpurM @cdmatelangana @IPRTelangana @TSMAUDOnline @KTRTRS We our state got award for SwatchBharat leaving our people with dump yard in between residential with lots of unbearable smell and leading us to diseases,please let us live in good environment,please help",b'poojari06693702',2020-11-13 11:22:18,environment
187,@KTR_News @KTRTRS Pollution at it’s best in Jeedimetla area. We know there will be no action on this.,b'kiran_nadella',2020-11-13 10:55:31,environment
188,"Hi, Happy Diwali.. Let's celebrate this Diwali with no crackers and Electric Diya's...As Electric Diya causes Light pollution and effects us and our lovely environment..#NoCrackerNovember @KTRTRS @actor_Nikhil @tarak9999 @ssrajamouli @ysjagan https://t.co/IGtBoCBdfE",b'GadupudiSaisree',2020-11-13 10:15:02,environment
189,@KTRTRS Can you publish PM matter that this plant releases into air .,b'iamKsam10',2020-11-13 09:02:55,environment
190,@korkantichander anna Garu manaki 6 yendla sandhi em development jargindi RDM la ?  Try'n get atleast this  1. State level fish Market  2. Medical College 3. Pollution control 4. one super speciality hospital @KTRTRS  RDM constituency highly neglected in first term and now https://t.co/hbSDdX1qMQ,b'nitin124',2020-11-13 09:01:40,environment
191,@KTRTRS @narendramodi cutting trees on Christmas also cause deforestation Then also ban vehicles in delhi,b'TEJESHWINI110',2020-11-13 09:01:37,environment
192,Today Government of Telangana banned the sale of crackers ...yeah good move to curb pollution... let's see what will be the move of the same government on the New year !!! @KTRTRS @KTRoffice @AskAnshul @cautious_indian,b'Bairedlaprasha1',2020-11-13 08:43:06,environment
193,"@arvindkumar_ias @mvrabap @Ravi_teja_D @AmeenpurM @cdmatelangana @IPRTelangana @TSMAUDOnline Respected sir,  Kindly visit the dumpyard site once then you will know our situation and how many people are affecting due to this dumpyard, how many schools near to this site,  How much pollution this site is causing @KTRTRS @KTRoffice @MoHFW_INDIA @MinisterKTR @ActivistTeja",b'iammanusha',2020-11-13 07:49:07,environment
194,"@KTRTRS Your efforts towards smarter waste transportation is appreciated, but the WTE plant inflicts a lot of misery upon people. You could've moved the dumping to outside ORR but didn't . Thanking people for bearing misery  makes you human, but solving problems makes you a leader!",b'Vishwa15134589',2020-11-13 07:20:58,environment
195,@KTR_News @KTRTRS hyderabad now has most waste management of roads..public basic needs like footpaths..trees...lot of dust...,b'jaacksparow420',2020-11-13 07:20:10,environment
196,"@KTRTRS @KTRoffice @Collector_MDK Sire while this initiative is very great, some important references pertaining to pollution climate changes global warming or deforestation go bit unnoticed.. hope you acknowledge some quality tweets and take advise from your Citizens..",b'RushAdren',2020-11-13 06:47:51,environment
197,"@KTRTRS  364 days daily pollution caused by buses, A/cs, cigarettes, municipality garbage, rain water clogging, floods, drainages etc. Nobody asks.  1 day Diwali you come up.  Maybe wrong choice in our elections.",b'PVRzoomin',2020-11-13 06:29:53,environment
