,Tweet,User,createdTime,label
269,@TsspdclCorporat no power in Rail enclave Radhaswamy colony Sikh road USC no 100238686,b'VANSHSANTDASAN1',2020-11-27 06:48:40,electricity
270,@TsspdclCorporat So can you please help and sort out the issue. The line man number on which I have contacted is 70751 03115. Power is not there from yesterday evening and so facing lot of issues..,b'riteshb04804548',2020-11-27 06:46:27,electricity
271,"@TsspdclCorporat  Dear Sir/Madam, My service number is 110502690. From yesterday evening there is no power supply in my house. Sometimes it comes but huge voltage fluctuation. I have contacted balapur electric office and got the lineman number. But he is not picking up the call.",b'riteshb04804548',2020-11-27 06:44:30,electricity
272,"USC:- 111075819, PREM NAGAR HAFEEZPET. Please restore the power supply as WFH is going on @TsspdclCorporat",b'AbhijitPalitInd',2020-11-27 06:31:17,electricity
273,@TsspdclCorporat Why the issue is still unresolved? Can't you give a single reason of a power outage?,b'MousumiMajoomd1',2020-11-27 06:29:00,electricity
274,"@TsspdclCorporat @SEElectricGHMC @CommissionrGHMC @TsspdclCorporat @SEElectricGHMC Power outage in papireddy nagar A block road no 3 jagadgri gutta.,. Can you please help restore ? USN 109963703",b'lakh_22',2020-11-27 06:24:33,electricity
275,@TsspdclCorporat Power cut in Manikonda.Could you please tell when will it be restored. USC No is 111155473,b'Chandra_SekharL',2020-11-27 06:18:01,electricity
276,@TsspdclCorporat USC: 102762161  Power cut. Please restore asap.,b'MousumiMajoomd1',2020-11-27 05:55:52,electricity
277,"Dear @TsspdclCorporat  No power in Sikh village,  Diamond Point near Mudfort area, since 45 Min, pls check",b'NirdeshSrivast6',2020-11-27 05:19:58,electricity
278,@TsspdclCorporat Power supply gone again .5th time today How many times I have to complain about power failure in Sharada Nagar kalvancha feeder area. Restore power supply immediately.  USC no : 102418973,b'Saranya22386432',2020-11-27 04:49:00,electricity
279,"USC:- 111075819, PREM NAGAR HAFEEZPET. There is too much power fluctuations. @TsspdclCorporat",b'AbhijitPalitInd',2020-11-27 04:08:28,electricity
280,"@TsspdclCorporat Dear Sir/Madam I am facing a major power cut issue today since 4:30AM in shapur Nagar SC NO: 0202 00048 and there is no response from line man and AE when I contact them, could you please tell me how much time it takes to restore.?",b'AbdulSa83223958',2020-11-27 04:06:14,electricity
281,@TsspdclCorporat  There is no power supply in al-jubail colony falaknuma Hyderabad USC :100776745,b'Iamshahebaz1',2020-11-27 03:27:54,electricity
282,"@TsspdclCorporat Dear Sir/Madam I am facing a power cut issue today since 4:30AM in shapur Nagar SC NO: 0202 00048 and there is no response from line man and AE when I contact them, could you please tell me how much time it takes to restore.?",b'AbdulSa83223958',2020-11-27 03:26:18,electricity
283,"@TsspdclCorporat No power at subas chandra bose nagar, hafeezpet, from last 1 hour plz check.",b'PrinceSaurav007',2020-11-27 03:09:59,electricity
284,@TsspdclCorporat Usc: 100123985 no power supply from last 3 hours. ETA plz?,b'Muralee_1',2020-11-27 02:44:09,electricity
285,"@TsspdclCorporat good morning,  there is power cut in our area. When can we expect it to be back ? USC: 112240782",b'arunabh',2020-11-27 02:30:29,electricity
286,@TsspdclCorporat why the hell no one is responding. How many times I have to complain about power failure in Sharada Nagar kalvancha feeder area. Its been More than an hour now. Will you restore power supply or not ? USC no : 102418973,b'Saranya22386432',2020-11-27 02:25:17,electricity
287,"@TsspdclCorporat My service no:AZ029833No power in my area. Address:Sugra Mansion, Near Jayalakshmi Gardens Rtc Colony Kindly Check",b'Shaikfazal11',2020-11-27 02:22:13,electricity
288,@TsspdclCorporat  No power since 1 hour  Please resolve it ASAP  sharadha nagar vanasthalipuram  102418973,b'lucky_lucky888',2020-11-27 02:02:58,electricity
289,@TsspdclCorporat  No power supply for the last 7hours@Kandiguda x roads Sainikpuri.USC NO 107703995.Ple look into it.,b'Madhushroff',2020-11-27 01:59:21,electricity
290,"@TsspdclCorporat @TsspdclCorporat  Power is not available in hakeem shah colony from 3:57 am, Called AE as per the message shared he says the area does not come under him. Then why was the ae no included. The power cuts is occuring for last 2 dys during night time can we rectify this permanently? https://t.co/EBesv6at9z",b'sohailsikander',2020-11-27 01:52:22,electricity
291,@TsspdclCorporat what the hell  Restore power supply immediately in Sharada Nagar kalvancha feeder area.  USC no : 102418973,b'Saranya22386432',2020-11-27 01:51:01,electricity
292,"Sir/madam, voltage drop at at 16-2-54 &amp; surrounding Akbar Bagh Malakpet Constituency,  please check &amp; rectify power problem soon. Cont. 7095846045 @TsspdclCorporat",b'555678Khalid',2020-11-27 01:46:59,electricity
293,@TsspdclCorporat Supply still not restored in Sharada Nagar kalvancha feeder area Restore power supply immediately.   USC no : 102418973,b'Saranya22386432',2020-11-27 01:43:09,electricity
294,@TsspdclCorporat @TsspdclCorporat  Hi It has been 2 hrs with power cut in masab tank. Can I know when it will be resumed. Complaint number 20112750602 Do respond Thank you.,b'mhn_vam',2020-11-27 01:40:12,electricity
295,@TsspdclCorporat  No power in the area and frequently power cuts since 4 days  102418973  Please restore power ASAP,b'lucky_lucky888',2020-11-27 01:34:38,electricity
296,@TsspdclCorporat Supply still not restored in Sharada Nagar kalvancha feeder area Restore power supply immediately. USC no : 102418973,b'Saranya22386432',2020-11-27 01:34:24,electricity
297,@TsspdclCorporat @mawahab07 There is no power from last 5 hrs  please restore soon yadagiri nagar USC 100364852,b'Ramyapersonal',2020-11-27 01:20:22,electricity
298,@TsspdclCorporat what the hell is this nuisance since yesterday . What is the reason for power cut every hour. Supply Gone again. Restore power supply immediately.  USC no : 102418973,b'Saranya22386432',2020-11-27 01:19:49,electricity
299,@TsspdclCorporat  No Power in High court colony vanasthalipuram .    USC no :102416667.,b'ArunKri52216459',2020-11-27 01:14:45,electricity
300,@TsspdclCorporat No power at crescent hospital Humayun nagar since 2 hours.,b'zabikhancool',2020-11-27 01:06:47,electricity
301,"@TsspdclCorporat power outage at dharam Karan road, Ameerpet USC 100008760. When will@it be restored?",b'kartikchinta',2020-11-27 00:47:43,electricity
302,"@TsspdclCorporat No power supply since 2 a.m. in Road no. 16,  VandanapuriColony Phase 2, Uskabhavi Road, Beeramguda.  @ 108511880.",b'RaviVattem',2020-11-27 00:34:46,electricity
303,@TsspdclCorporat  Dear Team no power since 3 hour in gowlidoddy area. https://t.co/jq0AsF6KC6,b'sampadsahoo1',2020-11-27 00:25:03,electricity
304,"@TsspdclCorporat  My  unique service no: 100492715. No power in my area. Address:Sugra Mansion, Near Jayalakshmi Gardens Rtc Colony Kindly Check",b'Shaikfazal11',2020-11-27 00:20:23,electricity
305,@TsspdclCorporat No power at USC: 112052612. When will power be restored? We are working. Please restore it.,b'SRac_RacS',2020-11-27 00:11:20,electricity
306,@TsspdclCorporat Same thing at Gachibowli. No power for last 2 hrs. Full blackout.,b'priyesh3d3',2020-11-26 22:59:41,electricity
307,Hello  @TsspdclCorporat   We have power outage at g block madhura Nagar. Could you please ask some one to look into it.   Usc 100345579 M 7989270309,b'urskondaiah',2020-11-26 22:44:43,electricity
308,"@TsspdclCorporat I was on meeting call and power cut has been 2 times for 20mins now. It's still blackout, are we supposed to get electricity today?",b'Fella98622611',2020-11-26 22:26:10,electricity
309,@TsspdclCorporat  No Power in High court colony vanasthalipuram . USC no :102416667.,b'ArunKri52216459',2020-11-26 21:53:17,electricity
310,@TsspdclCorporat  No Power in High court colony vanasthalipuram,b'ArunKri52216459',2020-11-26 21:52:59,electricity
311,@TsspdclCorporat  power please... podddunne lechi work cheskovalra nayana.. 😭😭😭,b'avinashpusarla1',2020-11-26 21:15:31,electricity
312,"@TsspdclCorporat  USC : 110718482  Power outage for last 30 mins now, please check. Raghvendra colony, H. P gas lane, kondapur. Thanks",b'sumit_098',2020-11-26 21:05:34,electricity
313,@TsspdclCorporat no power in kphb 6th phase from last one hour and no one are responding. Kindly please restore.,b'avinashpusarla1',2020-11-26 21:04:17,electricity
314,@TsspdclCorporat @KTRTRS  No power in Tarbund (Contonment area) when will it be restored? Slight rain and you switch off the electricity? Please make it early.,b'Vintagebronze',2020-11-26 20:23:45,electricity
315,@TsspdclCorporat   No power in our area https://t.co/sEPduxFTie,b'nisar_ul',2020-11-26 18:39:31,electricity
316,@KTRTRS @D_SudheerReddy @TsspdclCorporat power cut at 12 midnight? you still want us to vote for you.  Tsdpdcl pls restore. USC 108429750,b'rajbagayatkar',2020-11-26 18:33:53,electricity
317,@TsspdclCorporat When power will come?,b'mawahab07',2020-11-26 16:18:59,electricity
318,"USC 100394444 power cut at Road no 4, Banjara hills. Any updates @TsspdclCorporat ?",b'ShriyaDas1',2020-11-26 15:30:19,electricity
319,"@TsspdclCorporat USC no 110999332 Laxmi Nagar rd no 6, Saidabad. Power cut from last 2 hrs. Can v expect the power to be back?",b'Akhilreddyk',2020-11-26 12:25:05,electricity
320,"@TsspdclCorporat sripuram colony moosarambagh area, USN 100914381, power down, when will it be restored???",b'Chary_Madan',2020-11-26 11:38:07,electricity
321,"@TsspdclCorporat USC 102662595 Behind RJNR Bus Depot, Budvel. Power shut down from 2 hours. Unable to work.   @KTRTRS @TelanganaCMO @GHMCOnline Hyderabad Work From Home issues. #WorkFromHome issue #GHMCElections2020",b'IngleVarun',2020-11-26 10:49:46,electricity
322,@TsspdclCorporat No Power in Hafiz Baba Nagar C Block since mid night 1:30 AM near Yousuf Flour Mill. Please check.,b'MakazKhan',2020-11-26 10:24:41,electricity
323,No power from halF hour in salarjung colony this is the third time from morning the same happend  please have. Look @TsspdclCorporat,b'Syedali13054390',2020-11-26 10:18:05,electricity
324,"@TsspdclCorporat @TsspdclCorporat USC:101473695, no power since 1:30 hours. Please update",b'Yogeshpandey07',2020-11-26 09:54:41,electricity
325,@TsspdclCorporat @TelanganaCMO @KTRTRS @amjedmbt Too much power of  any 5 to 10 minute power of village se bhi waste hogaya ye Jallpally muncipal ka ward number 25,b'SheraSultan1',2020-11-26 09:54:37,electricity
326,"@TsspdclCorporat Hello sir/madam,  No power since two hours..USN NO:107590114.. When power will be restored?? Shiridi Nagar colony..East Anand Bagh..Malkajgiri... Secunderabad",b'SAIKUMA99452945',2020-11-26 09:46:26,electricity
327,"@TsspdclCorporat @SEElectricGHMC @hussaini_pasha @mohdmoazamkhan @CharminarMLA Dear Sir, There is no power at Outside Ghazibonda Chandu Lal Baradari Hyderabad TS. No:M3026236 USC:111528764 Hope it will be restored soon.",b'Abuabdulla_k',2020-11-26 08:42:47,electricity
328,@TsspdclCorporat  No power @ USC 102239613 since 3 hours. How much time it will take to restore.,b'lolufools',2020-11-26 08:21:44,electricity
329,@TsspdclCorporat when power will be restored? USC-111032230,b'indianjabrafan',2020-11-26 08:19:11,electricity
330,Sir no power since the last 3 hours. And  no one there in the office to register our complaint!! Ridiculous   17-1-391/65 Subramanyanagar colony saidabad Hyderabad   @TsspdclCorporat,b'satyapamula',2020-11-26 07:18:55,electricity
331,@TsspdclCorporat @TelanganaCMO @KTRTRS @amjedmbt Sir/madam  Daily power off. 20-30times in a day.  What we do? Do any work or not?  Exact location Ali Nagar Markaz Ahle Sunnat opposite AMD function Hall Exact location,b'SheraSultan1',2020-11-26 07:12:52,electricity
332,@TsspdclCorporat  Our location is old alwal and there is no power at my place. When can i expect the power to be back,b'KovelaChaitanya',2020-11-26 06:31:31,electricity
333,"@TsspdclCorporat There is no power in vidyanagar colony . Request you to kindly restore power! USC 110383322 , 2-2-3/133 Trt 124, Vidyanagar, Hyderabad - 500044",b'tarunshetty19',2020-11-26 06:25:50,electricity
334,@TsspdclCorporat  Sir/madam  Daily power off. 20-30times in a day.  What we do? Do any work or not?  Ali Nagar Markaz Ahle Sunnat opposite AMD function Hall,b'SheraSultan1',2020-11-26 06:16:03,electricity
335,@TsspdclCorporat Yet another power failure in our area. This is the Fifth one during the past 24 hrs.  A big question mark on maintenance? My USC is 101201896,b'tbr925',2020-11-26 05:50:08,electricity
336,"@TsspdclCorporat  Service no.1601 19928 USC: 1101 68764 Area: 160142 New Sainagar Section: 17 Peerjadiguda Address: 8-88/3/4, Siri Nilayam,near Anurag Degree College, Peerzadiguda Everyday 2-3 hrs power cut in our area. Sometimes,while we are sleeping in night voltage fluctuates.",b'vinod06253667',2020-11-26 05:34:00,electricity
337,"No power supply  @TsspdclCorporat Arvind Nagar lane no 17, Tolichowki  USC number is  110476321...",b'zakirgori',2020-11-26 05:20:05,electricity
338,@TsspdclCorporat  Unique Sc. No. 111817768 Since yesterday night we and our neighbours dnt have power there is loose connection on the pole,b'VSreedh92442123',2020-11-26 05:01:18,electricity
339,"@TsspdclCorporat dear team no power supply in our area, My USC No.  100960002 Address 17-1-375/A/17/B khalander nagar not only me all street area not have supply since 09:30am thanks.",b'AzeemuddinSyed5',2020-11-26 04:47:36,electricity
340,@TsspdclCorporat USCNo 111479790...No electricity since early 2AM...what happened? When will be power restored #Hyderabad #Ramanthapur,b'Sunil_Pothur',2020-11-26 04:15:59,electricity
341,"@TsspdclCorporat there is no power supply since yesterday in lecturer colony, hayath Nagar( may be one phase only affected) please rectify the problem. USC NO - 109630828",b'drsreeman99',2020-11-26 03:38:19,electricity
342,@TsspdclCorporat @KTRTRS power cut in my society I requested u restore supply as soon as possible USC number is 101437336 Thanks 🙏,b'Mohammed_226678',2020-11-26 03:04:53,electricity
343,@TsspdclCorporat from yesterday 10PM still no power. Restore the power. ADE/OP/Alair area.,b'Ranjith1562',2020-11-26 02:46:21,electricity
344,"@TsspdclCorporat No power in our locality since 1 hour...  USC # 110664006.  Please do the needful, thanks!!",b'm_bharathraj',2020-11-25 22:23:28,electricity
345,"@TsspdclCorporat Sir, still no power in Rakshapuram??? 100761347 - H. No 18-8-254/1 /A/3/D. Mobile number : 9985410520",b'hashukhan',2020-11-25 22:22:37,electricity
346,@TsspdclCorporat Power is restored. Thank you @TsspdclCorporat,b'owaisadil24',2020-11-25 22:11:50,electricity
347,"@TsspdclCorporat - Good Evening. Power cut in Punjeshah, Guru Anna Lane.  USC# 100730990  Service# R1000586  Door# 22-6-869  Please look into it.",b'owaisadil24',2020-11-25 21:50:34,electricity
348,@TsspdclCorporat No power in Kavadiguda from so long could you please let us know when the power will be restored?,b'Pavan55700900',2020-11-25 21:42:33,electricity
349,There is power interruption in our entire area since 1 hour . My USC number is   111375062 . Kindly restore the power soon. @TsspdclCorporat,b'nagalaxmi1022',2020-11-25 21:40:22,electricity
350,"@TsspdclCorporat we have a power cut since 1hour and I have called to electricity office but no one is responding. Please kindly look into these issue  Location :- Bhavani Nagar, Chilkalguda  Sub station :- Seethaphalmandi  @KTRTRS @bonthurammohan",b'Sai9794',2020-11-25 21:37:44,electricity
351,@TsspdclCorporat power cut in netaji nagar errAgadda..Pls update,b'Ayesha86130744',2020-11-25 21:37:28,electricity
352,@TsspdclCorporat Did you see my previous message? Are you sleeping?? No power in Rakshapuram from 1.5 hrs. What happened?,b'hashukhan',2020-11-25 21:34:29,electricity
353,USC 109470218 Mobile +91 7673-994200                      @TsspdclCorporat No power please see to it immediately,b'GuyfromDeccan',2020-11-25 21:26:28,electricity
354,"@TsspdclCorporat @KTRTRS  Hi Sir ..  Midnight power cuts .. :(. :(  Please help ...  No power in Shaikpet pet ,o u colony area, Pin code 500008 #Hyderabad  My service number is 110574729  Thanks",b'mySardar786',2020-11-25 21:21:03,electricity
355,@TsspdclCorporat Sir no power in Rakshapuram from more than an hour when will it be restored?? 100761347 - H. No 18-8-254/1 /A/3/D. Mobile number : 9985410520,b'hashukhan',2020-11-25 21:19:10,electricity
356,"@TsspdclCorporat is there any power cut in shapur Nagar , Jeedimetla??",b'urstrulysampath',2020-11-25 21:14:06,electricity
357,@TsspdclCorporat It's more than 2 hrs still no power.,b'Prajeeshk20',2020-11-25 21:12:13,electricity
358,@TsspdclCorporat Sir no power in Rakshapuram area from 1 hour. USC 100761347. Mobile: 9985410520. H. No: 18-8-254/1/A/3/D. When will it be restored??,b'hashukhan',2020-11-25 21:10:52,electricity
359,There is power interruption in our entire area since half an hour . My USC number is   111375062 . Kindly restore the power soon. @TsspdclCorporat,b'nagalaxmi1022',2020-11-25 21:09:42,electricity
360,"@TsspdclCorporat Power cut in Father baliahnagar, old Alwal, USCNo. 100511638",b'PraneethChella',2020-11-25 21:04:32,electricity
361,"@TsspdclCorporat @KTRTRS , no power in shapur nagar, jeedimetla. Pls help us",b'Hassanraj_1983',2020-11-25 21:03:37,electricity
362,@TsspdclCorporat 🌧 come and power outage start! Power outage coupled with major voltage fluctuations in Vidyanagar Adikmet road Elderly &amp; infants are affected. USC#101098398 #poweroutage @KTRoffice @MinisterKTR,b'MeddySmz',2020-11-25 21:02:46,electricity
363,@TsspdclCorporat No power in Sabza colony. USC 110747233 plz contact 7045403166,b'RiyazSiddique',2020-11-25 21:00:26,electricity
364,@TsspdclCorporat power cut Warasiguda chowk kushal jewelry opposite lane,b'Luckylaks1011',2020-11-25 21:00:19,electricity
365,@TsspdclCorporat power cut started again in my area. USC 101770728 . Pls don't give me any number to call...pls inform them to get power back up pls. @KTRTRS this is regular issue sir. @TelanganaToday .don't have power since 2 hours. Can u pls check.?@TsspdclCorporat,b'puneethsingh717',2020-11-25 20:59:52,electricity
366,"@TsspdclCorporat There is no power in vidyanagar colony . Request you to kindly restore power! USC 110383322 , 2-2-3/133 Trt 124, Vidyanagar, Hyderabad - 500044",b'tarunshetty19',2020-11-25 20:54:33,electricity
367,@TsspdclCorporat why are we having power cut at Khairatabad??,b'chikkipria',2020-11-25 20:53:14,electricity
368,@TsspdclCorporat 🌧 come and power outage start! No power in Vidyanagar Adikmet road Elderly &amp; infants are affected. USC#101098398 #poweroutage @KTRoffice @MinisterKTR,b'MeddySmz',2020-11-25 20:52:56,electricity
369,@TsspdclCorporat Power not available at MDF road kanajiguda since 30 mins please restore it   Usn -100578806,b'siba_asish',2020-11-25 20:52:26,electricity
370,@TsspdclCorporat  Yet another power failure in our area. That too in the middle of the night??? Kindly update on restoration. My USC is 101201896,b'tbr925',2020-11-25 20:51:32,electricity
371,"Hello @TsspdclCorporat ,   We have power outage at g block madhura Nagar. Could you please ask some one to look into it.   Usc 100345579 M 7989270309",b'urskondaiah',2020-11-25 20:50:17,electricity
372,"@TsspdclCorporat Dear TSSPDCL there is no power for sometime now , the power comes and goes with intervals. Pease fix the issue. USC No. 111248449",b'AmjadMdn',2020-11-25 20:50:10,electricity
373,@TsspdclCorporat The power problem is resolved or not sir,b'ladineniharish',2020-11-25 19:11:15,electricity
374,"@TsspdclCorporat there is power outage at Banjara hills NBT Nagar, road num 12, Pls find the USC num 100423558.Address NBT Nagar, Banjara Hills.",b'kotha_b',2020-11-25 17:50:07,electricity
375,"@TsspdclCorporat Dear Sir, no power supply at 111324969.. please check",b'imransidtweets',2020-11-25 17:42:09,electricity
376,@TsspdclCorporat team there is no power from last halan hour in asad baba nagar kishan bagh pls look into this.,b'Omairullahkhan',2020-11-25 16:41:31,electricity
377,@TsspdclCorporat power cut at my place abdullapurmet  and too much power power fluctuation please update on this issue,b'Venkatesh__Naik',2020-11-25 15:28:48,electricity
378,@TsspdclCorporat power cut started again in my area. USC 101770728 . Pls don't give me any number to call...pls inform them to get power back up pls. @KTRTRS this is regular issue sir. @TelanganaToday .don't have power sin Can u pls check.?@TsspdclCorporat,b'puneethsingh717',2020-11-25 15:13:27,electricity
379,"@TsspdclCorporat power cut bupesh Nagar, yapral SC NO:4248 kindly update please",b'DUttamKumar2',2020-11-25 13:57:26,electricity
380,@TsspdclCorporat There is no power near RTA upparpally. Hno :2-2-170/1. Pls resolve asap.,b'Sruthichoclate',2020-11-25 13:48:02,electricity
381,"Their is no power long since from 2 hrs at M M Pahadi Rajendra Nagar, Kindly restore the power supply soon.  @TsspdclCorporat",b'shafirtiactivst',2020-11-25 13:13:04,electricity
382,"hello @TsspdclCorporat,   we have power outage at g block madhura nagar. Could you please ask someone to look into it.   Usc 100345579 M 7989270309",b'urskondaiah',2020-11-25 12:32:20,electricity
383,Hey @TsspdclCorporat can you update about the power outage in shivarampally. It's been more than 2  hours and no power.  USC: 111331259,b'ashwinsingh620',2020-11-25 12:31:36,electricity
384,@TsspdclCorporat power cut at bongloor since 3:00 PM . Kindly update,b'pramod732505',2020-11-25 12:30:13,electricity
385,@TsspdclCorporat  Power fluctuations since afternoon in our area(Bagh Amberpet). Please look into it. USC: 101173359,b'mayuresh244',2020-11-25 12:21:37,electricity
386,@TsspdclCorporat power fluctuations in different phases at USN: 110305902. Kindly look into it,b'nagnemmani',2020-11-25 12:13:14,electricity
387,@TsspdclCorporat power cut in Boduppall USC : 109350317,b'TheKalluu',2020-11-25 11:53:05,electricity
388,@TsspdclCorporat Sir there is a social media post regarding power tariff for Temples Masjids n Churches. Are charging different tariff for them ? is it correct? please clarify,b'Indurguru',2020-11-25 11:52:56,electricity
389,"@TsspdclCorporat @KTRTRS  No power since 30 mins now, Could you please update when the power would be restored?  Very inconvenient  Kindly raise a complaint and share the complaint number.  📞9133802085  USC 110985381  1-6-46/9,Nagireddy Nagar Colony",b'SandyRa54383623',2020-11-25 11:18:52,electricity
390,@TsspdclCorporat  No power supply Sno: D7004174,b'SAA96707249',2020-11-25 11:13:18,electricity
391,@TsspdclCorporat Yet another power failure in our area. Daily failure is pretty unusual. Kindly update on restoration. My USC is 101201896,b'tbr925',2020-11-25 10:18:43,electricity
392,"@TsspdclCorporat power cut at gowlidoddi,gachibowli from 11am.Still didnt get the power ,can i have any update on this.",b'spandanavadloo1',2020-11-25 09:40:56,electricity
393,"@TsspdclCorporat From last 2 hrs power cut in Nallagandla, gopanpalli area. When will it be restored?",b'SaheliBasu10',2020-11-25 09:34:22,electricity
394,"Sir, why there is always a power cut at our area Gopanpally Village near HCU University gate. No power since 1hr &amp; this is 3rd time power gone today. Plz fix this issue permanently 😡 @TsspdclCorporat  our office work effected badly",b'MasnaShrikant',2020-11-25 08:58:38,electricity
395,"@TsspdclCorporat No power from 30 min may I know the reason, daily I am facing this issue. Please look into this. USC no 101563838. Tq!!",b'vishwanathladdu',2020-11-25 08:57:48,electricity
396,"@TsspdclCorporat Hi Team, there is a power cut for more than an hour now at Radhe Nagar, Shaikpet Area. It's interrupting, work from home. USC : 101396149, I contacted the area FOC no response. Can you please confirm by when can we expect the power to be restored.",b'pavankumar2218',2020-11-25 07:06:29,electricity
397,@TsspdclCorporat  Power cut at my place can u tell at what time power may resume,b'Soundar51901398',2020-11-25 06:51:38,electricity
398,@TsspdclCorporat What is the issue in Mettuguda again ? Power cut &amp; fluctuations for over 30 mins now.  Usc # 100254069 Cell # 8978524055,b'crazy_gyani',2020-11-25 06:05:03,electricity
399,"@TsspdclCorporat Since, 12 hours onwards no power. Can you please fix this immediately. @KTRTRS https://t.co/HLUopBXiX3",b'ItsYprashanth',2020-11-25 05:28:44,electricity
400,"@TsspdclCorporat  @KTRTRS Please find safer ways to ensure ppl living in temporary huts in Hyd have (free) power.   Makeshift hooks or stones used to connect wires to the main line everytime dept employees remove them. Major fire hazard too, with infants &amp; toddlers involved 🙏 https://t.co/18rffaP2iN",b'lotophagus',2020-11-25 04:19:41,electricity
401,@TsspdclCorporat  Still no resolution nor any one contacted to check the issue and now one phase totally out of power,b'BharatAsawa',2020-11-25 03:01:27,electricity
402,@TsspdclCorporat USC no - 100143954 .. there is continuously voltage issue from last one to two hour. Plz check and restore power with stable voltage asap. Fans are not working..bulbs are continuously on and off.,b'BharatAsawa',2020-11-25 01:23:04,electricity
403,Please check  @TsspdclCorporat   there is no power in satamrai from gaganpahad feeder since 1 hour  USC 111060818 phone 9052059199,b'beDivaIN',2020-11-24 21:07:00,electricity
404,@TsspdclCorporat no power for over half an hour now! USC 12577484.,b'mayukh77',2020-11-24 17:59:17,electricity
405,@TsspdclCorporat  Sir from 1 hour no power in papireddy colony chandanagar,b'Babubab25587773',2020-11-24 17:19:27,electricity
406,USC no-102587418.. power cut  since 1hr please restore it  @TsspdclCorporat,b'sreenupkdevotee',2020-11-24 17:13:15,electricity
407,@TsspdclCorporat power cut. Kindly restore asap as working from home USC: 110673513,b'mastermarinerr',2020-11-24 17:11:47,electricity
408,"@TsspdclCorporat - Good Evening. Power cut in Punjeshah, Guru Anna Lane.  USC# 100730990  Service# R1000586  Door# 22-6-869  Please look into it as I'm working from home.",b'owaisadil24',2020-11-24 14:57:49,electricity
409,No power in BHEL HIG Phase 2. USC:108585432. Please check @TsspdclCorporat,b'NeeliAvinash',2020-11-24 13:41:57,electricity
410,"There is power cut since 5 hours at Bandlaguda, sec: MD pally, area code 5105. We are facing trouble as we are working from home. Please try to resolve the issue ASAP @TsspdclCorporat",b'SI_official_',2020-11-24 13:40:59,electricity
411,@TsspdclCorporat Again no power from 40 min can you please look into this. Fyi USC no 101563838,b'vishwanathladdu',2020-11-24 12:09:12,electricity
412,@TsspdclCorporat No power in Sabza colony since last 1 hour. USC 110747233 plz contact 7045403166 Someone was cutting tree branches. May be that caused some issue???,b'RiyazSiddique',2020-11-24 11:54:14,electricity
413,"@TsspdclCorporat Gummadis prestige park Kompally HYDERABAD, TELANGANA 500100 India USC Code 101511086 there is power supply",b'saisuha98370198',2020-11-24 11:47:25,electricity
414,@TsspdclCorporat Sit it has been more than 3 hours.  Still no power. You said 25 minutes!! 25 min. passed one hour back!!,b'satyapamula',2020-11-24 11:35:11,electricity
415,@sewrie @knheman206 @raghuadevs @ZC_SLP @SEElectricGHMC @GHMCOnline @arvindkumar_ias Facts about Streetlights *Lights will be taken care by @EESL_India  *Poles and wiring and their maintenance should be taken care by @GHMCOnline  *Power connection to be provided by @TsspdclCorporat,b'SrinivasBellam',2020-11-24 10:38:01,electricity
416,Sir please provide some LIGHT...no power since the last one hour  17-1-391/65 Subramanyanagar colony saidabad Hyderabad   @TsspdclCorporat,b'satyapamula',2020-11-24 10:16:39,electricity
417,@TsspdclCorporat there’s been power outage since 11 am in Dilsukhnagar and hasn’t restored yet and is impacting my work. Is there an update as to when will it be restored?,b'iamajaytrivedi',2020-11-24 10:04:00,electricity
418,"@TsspdclCorporat @MinisterKTR @GHMCOnline Dear Sir/Madam,  Kindly help us out, @TsspdclCorporat  always fail to provide the basic necessity to it's consumers, 5 hours continuous power cut in my area, #Worst customer care of @TsspdclCorporat. WFH is impacted heavily.",b'abhi0072017',2020-11-24 09:58:52,electricity
419,"Dear @TsspdclCorporat , the power suply wire is hanging down. This can be fatal for public. if left like this Please help. location: Opposite Priya colony park Gudimalkapur Mehdipatnam . Please give priority to solvethis issue. Thank you. @tsspdcl @detcmd https://t.co/Rg8AkqIokV",b'CSVASatyaSaiGa1',2020-11-24 09:55:32,electricity
420,@TsspdclCorporat I have contacted above number. They said there is no permanent solution for the power cut.. They dont know what is the exact concern and when will it going to be resolved. I don't know whom to contact now. Please let me know the status.,b'Ahemadsonu',2020-11-24 09:18:25,electricity
421,"@TsspdclCorporat Hey guys, my https://t.co/JAPu5kjmIR , A9017063, there is no power in the entire area. Pls fix. Thanks",b'geek_muse',2020-11-24 09:14:53,electricity
422,"@TsspdclCorporat hello, there is no power in the new bakaram, gandhi nagar area since morning. Please check and resolve if there is any issue asap.",b'tokyojony',2020-11-24 09:10:23,electricity
423,"@TsspdclCorporat , Sir is there a mandate that when you recover  dues from customers from a village, do you switch off the power supply to the entire village for 4 hours in a day, is it justified.  This happens every month  2 times in Quthbullapur village of Abdullapurmet mandal",b'dwivedi_kush',2020-11-24 08:52:54,electricity
424,@TsspdclCorporat waiting to get bill revice  and now I am worried if my power might cut off. Request team to please take action my usc :-109801172 Phone :- 8686383869,b'abdjabbar81',2020-11-24 08:50:50,electricity
425,@TsspdclCorporat we don't have power from last one and half an hour in Bachupally krcr colony road no 1. Could you please resolve it ASAP  Use no 112835736,b'MGANGAD63387485',2020-11-24 08:28:52,electricity
426,@TsspdclCorporat no electricity in Neknampur area since 2 hrs. USC#112790854. Work from home is impacted.When will power be restored?,b'ManishA62701582',2020-11-24 08:18:22,electricity
